scientificName,n_records,latitude_median,elevation_median,lat_q05,lat_q95,lat_range_q05_q95,elev_q05,elev_q95,elev_range_q05_q95,bio4_detrended_median,bio4_detrended_q05,bio4_detrended_q95,bio4_detrended_range_q05_q95,median_doy_clean,global_lat_alpha,global_lat_beta,expected_doy_at_median_lat,lat_standardized_doy_index,start_lat,start_doy,lat_beta,elev_beta,hopkins_lat_slope,hopkins_elev_slope,lat_r2,lat_elev_r2,hopkins_lat_elev_rmse
Berberis vulgaris,110,46.6843861111,290.31600427380374,42.696986805445,55.056768055570004,12.359781250125003,56.48027867145879,1454.320110678686,1397.8398320072272,-352.3283338703978,-535.428701394601,2.4012334803656668,537.8299348749667,114.5,53.24371658323815,1.1194930128859681,105.50656064548534,8.993439354514663,46.5806888889,110.55599181769382,0.5357027321993906,0.012011618998704789,4,0.03278688524590164,0.01100818502255255,0.10576072544806378,24.236762203842876
Betula alleghaniensis,137,44.2502068083,126.607407571105,41.478567156,46.639921223019996,5.1613540670199995,21.98797076625952,505.70182053229036,483.7138497660308,-82.10226596095177,-188.47514574633257,89.08850011062376,277.5636458569563,124,53.24371658323815,1.1194930128859681,102.7815139238891,21.218486076110906,44.246496737499996,125.5231123835774,1.947857864745459,0.015351459237619668,4,0.03278688524590164,0.1934059254196357,0.29108849488391003,8.685609492131471
Betula nana,93,63.9145966667,169.35914513275478,53.0752673217,69.28012795960001,16.204860637900012,19.076059593207212,1183.124150071567,1164.0480904783599,-426.79803618339736,-875.8959640523024,-22.37651158584452,853.5194524664579,154,53.24371658323815,1.1194930128859681,124.79566097303359,29.20433902696641,63.9145966667,154.09290063286517,0.6729322122475829,0.005395954544900214,4,0.03278688524590164,0.08068307256364639,0.10707463168004437,20.551912846822226
Betula nigra,116,40.5748097507,86.90794648020822,32.350012095775,44.899247556625,12.54923546085,1.9155850076859577,379.74655105009816,377.83096604241223,-38.129886981350765,-150.56166107030094,64.81592606218977,215.3775871324907,117,53.24371658323815,1.1194930128859681,98.66693259832425,18.33306740167575,40.5748097507,112.97702890810616,3.3460160383186763,0.018971539855657762,4,0.03278688524590164,0.5563307210403464,0.5879015176034753,10.80775731069169
Betula papyrifera,236,45.43934066665,188.26183118895887,42.4519850976,51.21095870235,8.758973604749997,12.786943832882567,746.4976513032366,733.710707470354,-71.47988795374522,-418.3459108046883,84.31210469174793,502.65801549643624,125,53.24371658323815,1.1194930128859681,104.11274096969805,20.887259030301948,45.452648,125.8390384162114,1.650605598134714,-0.004967516063405002,4,0.03278688524590164,0.1602967628350856,0.17251009185337357,17.149161199284862
Betula pendula,834,55.2584344114,157.3706417209678,49.196949950000004,59.73235652362499,10.53540657362499,17.259026359274525,491.7771800587488,474.5181536994743,-214.71485909422702,-659.1560702408979,74.82792526442935,733.9839955053272,119,53.24371658323815,1.1194930128859681,115.10514780981799,3.8948521901820072,55.1994409262,118.04161146148377,1.6936247391057984,0.020964730189994934,4,0.03278688524590164,0.23868394764117404,0.3121042607163888,10.123332482541267
Betula populifolia,108,42.4611426639,65.97273943448614,40.674905926815,45.848818001395,5.173912074580002,3.714286723131485,472.06752049218454,468.3532337690531,-60.750189461353614,-167.79472045191054,101.14311305285901,268.9378335047695,120,53.24371658323815,1.1194930128859681,100.77866911462849,19.221330885371515,42.4611426639,119.76713546203779,2.4170914288118497,0.00283730199272857,4,0.03278688524590164,0.2710704354829501,0.273751776435445,8.922268935742107
Betula pubescens,152,56.90963385835,164.1933345682053,51.294318954175,69.0201568333,17.72583787912501,13.574404614982601,529.4352906485756,515.8608860335929,-311.46591698025145,-877.9022126818431,57.184174633352924,935.086387315196,127.5,53.24371658323815,1.1194930128859681,116.95365405355969,10.546345946440312,56.90963385835,125.31979661458497,1.8946677838736745,0.02288856965374547,4,0.03278688524590164,0.44188457981111795,0.517702377162268,15.001150747598185
Broussonetia papyrifera,102,32.47399641,71.97742416228095,22.999461577915,44.752217611145,21.75275603323,2.371499586146607,385.83090853664487,383.45940895049824,-42.52457328747445,-417.1518353072453,154.104036882608,571.2558721898533,95,53.24371658323815,1.1194930128859681,89.59812866471717,5.401871335282834,32.47399641,91.69025926223196,1.9464877285270619,0.013141649737652377,4,0.03278688524590164,0.3063541256633038,0.3124401385545755,26.117259839782257
Calycanthus floridus,120,35.490105949699995,299.38867398291404,33.610946498610005,42.181062192065,8.570115693454994,18.897310852482406,844.5235030112088,825.6261921587264,-147.01809618622767,-209.99935612451034,-46.62630976154845,163.3730463629619,96,53.24371658323815,1.1194930128859681,92.97464222051002,3.0253577794899797,35.490105949699995,92.59882510221654,4.376852504809059,0.011747005290610199,4,0.03278688524590164,0.6215087081543721,0.6569473576403481,11.164406934247323
Caragana arborescens,309,53.9028769,236.12775145396472,49.66015052252,58.00772721324,8.347576690720004,88.21808418952979,1111.0086538342584,1022.7905696447286,-115.92531671117081,-304.9474353613334,161.43727321927446,466.3847085806079,122,53.24371658323815,1.1194930128859681,113.58761064724061,8.41238935275939,53.8626583853,123.82014615020161,0.12456517793210364,0.01109447796895338,4,0.03278688524590164,0.0015664526061012042,0.09489409150345166,13.07649581559956
Carpinus betulus,894,50.39176580425,154.5877662980206,44.79455773857,54.54013548611499,9.745577747544992,14.566403361525229,514.0347092590556,499.4683058975304,-517.1602687630809,-736.813150291922,-298.32692960896713,438.4862206829549,97,53.24371658323815,1.1194930128859681,109.65694630808207,-12.65694630808207,50.395448,96.41896545495804,1.017498464179489,0.033473490330438116,4,0.03278688524590164,0.032663284480037455,0.1264930961561804,15.513398066066474
Carpinus caroliniana,579,41.4831141,149.87014979088897,33.77063947964,45.41272888892,11.642089409279997,14.64692578429231,353.89852541434055,339.25159963004825,-59.100235368074465,-161.05361818253104,73.48463631141786,234.5382544939489,111,53.24371658323815,1.1194930128859681,99.68377297093954,11.316227029060457,41.4831141,109.15588661121767,4.277937266258937,0.018646623477793573,4,0.03278688524590164,0.6773032289343841,0.6919196018496427,10.443381906705275
Carya cordiformis,379,42.2794583333,137.72373915080198,38.79591479396,45.51925746667,6.723342672709997,16.584037127298313,343.1906132514391,326.6065761241408,-48.966115012552,-135.75472641985857,104.8485521802003,240.60327860005887,116,53.24371658323815,1.1194930128859681,100.57527477597091,15.424725224029089,42.1489604012,111.20063672543841,3.334944365976621,3.519300541345125e-5,4,0.03278688524590164,0.2924217775886117,0.2924218665050284,12.42217344132524
Carya ovata,480,42.2552350951,215.40099212630528,38.07036722219,44.55745306660499,6.487085844414992,29.510936480845654,339.03960523003127,309.5286687491856,-33.66572585325376,-128.62277166802022,52.15686149539417,180.7796331634144,126,53.24371658323815,1.1194930128859681,100.54815703005654,25.451842969943456,42.2211039722,125.65214334419572,3.576838172866897,0.02203825254973828,4,0.03278688524590164,0.383935201616685,0.43248199783763575,8.765374967597383
Celastrus orbiculatus,311,41.729795,41.398760809192204,39.29518889425,42.88789905605,3.5927101617999995,1.2689178326147386,259.1213547446739,257.85243691205915,-57.42087512401681,-137.01691505516737,-4.423600885894283,132.5933141692731,118,53.24371658323815,1.1194930128859681,99.95993051490196,18.040069485098044,41.72977083335,117.77842206148503,2.13759611225153,0.0031845229839836727,4,0.03278688524590164,0.2031501336038576,0.2073867247059276,6.393639221293763
Celtis laevigata,96,32.6412223786,192.67634061548802,29.4900380025,35.723215361575,6.233177359075,15.301977280540783,457.57464119230224,442.27266391176147,0.26041631818571953,-98.20989087683785,25.6681276254115,123.87801850224935,80,53.24371658323815,1.1194930128859681,89.78533696813795,-9.785336968137955,32.6366040518,82.62626091811711,4.048031334911209,0.03882937999473579,4,0.03278688524590164,0.2936526495067763,0.4408085651663824,11.268582723415053
Celtis occidentalis,140,42.28388916665,224.91593408794574,39.252255612215,45.39034325,6.138087637784999,2.548935543604186,351.3444541170466,348.79551857344245,-24.684578059646743,-123.03466443587527,84.97786969884464,208.0125341347199,118,53.24371658323815,1.1194930128859681,100.58023506294751,17.41976493705249,42.2650083333,118.12989300983772,1.5295636501907015,0.014887714589498353,4,0.03278688524590164,0.09529166881580856,0.16901634570353694,11.049018560179547
Celtis reticulata,75,34.5188222222,1080.5963477440664,30.028114168480002,45.4940643814,15.46595021292,192.10837506102993,1704.865426887763,1512.7570518267332,-72.09538969125555,-399.90090868916326,-6.83457259546839,393.0663360936949,106,53.24371658323815,1.1194930128859681,91.88729687404393,14.112703125956074,34.419758333299995,106.58312362801298,1.2026214090392637,0.011831638335003308,4,0.03278688524590164,0.17545305528717792,0.3040932601838992,18.551266784506563
Cercis canadensis,2101,38.3774516868,197.29203416912588,30.1273278148,42.9891198895,12.861792074700002,12.914090410347349,466.46131912066045,453.5472287103131,-50.15205181867367,-166.45150376872604,23.817454726953276,190.26895849567933,102,53.24371658323815,1.1194930128859681,96.20700559897955,5.792994401020451,38.3774516868,104.0925696165191,4.6300129107856565,0.014909792728062565,4,0.03278688524590164,0.7796185429525575,0.7935454973277454,11.021346572579134
Cercis occidentalis,295,38.81613,410.32620782351927,33.07968339629,40.85047417055,7.77079077426,51.78532081677511,1398.1966559220486,1346.4113351052736,-341.29450939265405,-464.03706785269435,-65.59259962741183,398.44446822528255,93,53.24371658323815,1.1194930128859681,96.69810290551156,-3.6981029055115613,38.81613,89.14532503245762,-1.2736882005440056,0.023578167222110563,4,0.03278688524590164,0.021470916162494445,0.28485122499870724,16.434212883681678
Cercis siliquastrum,168,40.990640872,138.26892333475564,32.766765203915,45.380056889915004,12.613291686000004,5.8079130359869255,805.5456138057862,799.7377007697993,-325.8353684181534,-542.350466428455,-216.0894177016618,326.2610487267932,99,53.24371658323815,1.1194930128859681,99.13245263316014,-0.13245263316014189,40.9901250773,97.03228770527998,2.4731205271907744,0.02084674369183158,4,0.03278688524590164,0.3445899950981273,0.43377853653557974,14.392641811757745
Cercocarpus betuloides,162,37.12884693205,574.4205496635877,33.06146638887,42.03875343777999,8.977287048909986,105.06130607333887,1670.1236340222906,1565.0623279489519,-415.818284794253,-570.6916299767207,-107.48360181963628,463.2080281570844,84,53.24371658323815,1.1194930128859681,94.80920130018075,-10.809201300180746,37.12884693205,89.22606128066921,-1.9922653816554539,0.023315935059185288,4,0.03278688524590164,0.00976782898363818,0.054260882461917306,50.73436166224594
Cercocarpus montanus,130,38.9403237716,1943.6059139973,34.431963157080006,40.63844174617,6.206478589089997,1577.1632394432595,2457.9283238919124,880.7650844486529,-67.6821646495847,-110.67979788623262,54.03510937654635,164.71490726277898,118,53.24371658323815,1.1194930128859681,96.83713696506172,21.162863034938283,38.90548,119.2863718423103,1.1700993955689203,0.0253957031854288,4,0.03278688524590164,0.024085510333320997,0.23891095894385594,16.243553951494636
Chionanthus virginicus,97,33.672383,60.783854131951244,28.0519907465,39.20429566546,11.152304918960002,1.7589597502794012,397.7726548924593,396.01369514217987,-61.91319221358911,-162.7915851616516,3.4517752896312617,166.24336045128285,95,53.24371658323815,1.1194930128859681,90.9397140789584,4.060285921041597,33.672383,93.55521341355004,4.53321873385565,0.025565852028189916,4,0.03278688524590164,0.7011736827016379,0.7333077105409666,10.30435132409058
Clematis hirsutissima,77,40.5631600933,2135.2277843313163,37.16211102,46.104260011380006,8.942148991380009,1028.6801619774026,2929.9228899473064,1901.2427279699039,-103.96858032618258,-430.06954931859906,31.521836702516765,461.5913860211158,148,53.24371658323815,1.1194930128859681,98.65389088826242,49.346109111737576,40.5631600933,149.39055191746468,-1.8902247659342162,0.033657132680642854,4,0.03278688524590164,0.08271319978047377,0.4739915226802973,16.393150676827606
Clematis vitalba,83,48.245,159.24948191618762,43.63024196973,54.35811385,10.727871880270001,5.633298968045761,696.1653606434284,690.5320616753826,-487.799006225591,-702.7510126670621,-281.8398562821561,420.911156384906,97,53.24371658323815,1.1194930128859681,107.25365698992168,-10.25365698992168,48.2389115,101.11596013578591,0.8338171217253,-0.008261130980048314,4,0.03278688524590164,0.014864642733441565,0.019138065684133412,25.840245702780248
Cornus alba,125,55.8497416667,152.6167711027228,51.77943456664,60.96789135888,9.188456792240004,27.565233796034125,464.38271266865615,436.817478872622,-148.16978634570836,-411.5553323494068,110.06305633804251,521.6183886874493,121,53.24371658323815,1.1194930128859681,115.76711215059512,5.232887849404875,55.8198461603,121.00763207822727,1.174910713426023,0.02597645537862404,4,0.03278688524590164,0.05419165442979686,0.10590295035513557,14.62571333276271
Cornus alternifolia,247,44.0389078076,188.5531392117743,41.74928577715,46.40732090788,4.658035130729999,34.86126667824966,358.3788209587931,323.51755428054344,-69.21589815293652,-179.2799692188328,91.78549996323405,271.06546918206686,119,53.24371658323815,1.1194930128859681,102.54496616897566,16.455033831024338,44.0389078076,119.67408151001389,1.775921726445016,0.018948980819612653,4,0.03278688524590164,0.07663407581685082,0.11938686062825134,9.487245050712888
Cornus florida,1268,38.9987062899,188.88886514958156,33.57679178448,42.451699443385,8.874907658905002,21.01625324525685,622.4819658623085,601.4657126170516,-74.30484042956317,-192.0879407626649,0.7418815830387534,192.82982234570366,103,53.24371658323815,1.1194930128859681,96.90249578637325,6.097504213626749,38.9987062899,104.34930268429447,4.063022379783298,0.02140403288948559,4,0.03278688524590164,0.6234654633285247,0.6864618001461787,9.112711697593822
Cornus mas,603,46.5693866667,255.70129056342574,40.77204385128,52.393075079270005,11.621031227990002,23.54348258601618,704.471438257573,680.9279556715569,-461.3832615696541,-622.2773230141646,-73.63685185750238,548.6404711566622,84,53.24371658323815,1.1194930128859681,105.37781957099375,-21.37781957099375,46.5693866667,81.490012424252,-1.093766957457048,0.012321194025741762,4,0.03278688524590164,0.035160011296207584,0.05089303944758865,26.79464066812431
Cornus nuttallii,322,40.86816743055,959.7133389743659,35.962173444425,49.477452226315,13.515278781890004,34.480469938334444,1967.65655504967,1933.1760851113356,-395.17854338117024,-678.8636443715418,-173.12338556235068,505.7402588091911,115,53.24371658323815,1.1194930128859681,98.99534447119277,16.004655528807234,40.87457,112.61690089794322,-0.9640711838192549,0.0199942125764748,4,0.03278688524590164,0.10499737992592569,0.24922241843194873,14.770361246892955
Cornus sanguinea,94,48.58932039625,166.2133166439674,43.626655437395,53.69301393423,10.066358496835,14.957725892365872,549.0404835269514,534.0827576345856,-460.59453855661417,-718.2238253661536,-271.2239707014821,446.99985466467155,94.5,53.24371658323815,1.1194930128859681,107.63912126771768,-13.139121267717684,48.58932039625,89.59313144359778,2.3913910859533103,0.04521880644254916,4,0.03278688524590164,0.1125165354937583,0.19048223396728098,22.60196799819931
Cornus sericea,1733,45.5689403253,230.5700311762966,41.7753754,53.49700845148,11.721633051479998,13.005679469626678,1328.1688375286997,1315.1631580590729,-84.00672990672675,-606.6518933852172,166.0253061560361,772.6771995412533,118,53.24371658323815,1.1194930128859681,104.25782688202912,13.742173117970879,45.5614846094,109.77149148899026,0.8740815677814365,0.004298368968225678,4,0.03278688524590164,0.03425982434932214,0.04439987414452472,26.304889495298916
Corylus americana,174,42.7113119861,210.46676972470436,36.636387641889996,49.85872166666,13.222334024770007,15.883787528234148,350.8631036015495,334.9793160733153,-44.60929880436413,-138.10544353632702,146.605446593186,284.710890129513,117,53.24371658323815,1.1194930128859681,101.0587319228698,15.941268077130204,42.7113119861,111.10834890574735,4.969285254165817,0.012726060865075287,4,0.03278688524590164,0.2932996914771879,0.2968432532028369,24.743821283451584
